"Start","Var","Value","Type"
1999-04-19,"RV",0.000240805877356122,"extended"
1999-04-20,"RV",0.00026457283922349,"extended"
1999-04-21,"RV",0.00019518464211645,"extended"
1999-04-22,"RV",0.000186269621081874,"extended"
1999-04-23,"RV",0.000266679028677751,"extended"
1999-04-26,"RV",0.000204612689100969,"extended"
1999-04-27,"RV",0.000258778295928446,"extended"
1999-04-28,"RV",0.000267024491711232,"extended"
1999-04-29,"RV",0.000294141603200466,"extended"
1999-04-30,"RV",0.000307132732538706,"extended"
1999-05-03,"RV",0.00023772869210727,"extended"
1999-05-04,"RV",0.000387081656049462,"extended"
1999-05-05,"RV",0.000595436324653239,"extended"
1999-05-06,"RV",0.000218457098500681,"extended"
1999-05-07,"RV",0.000655448110313694,"extended"
1999-05-10,"RV",0.000263600346766465,"extended"
1999-05-11,"RV",0.000263663008971326,"extended"
1999-05-12,"RV",0.000210005322234163,"extended"
1999-05-13,"RV",0.000170018921775841,"extended"
1999-05-14,"RV",0.00031269352450417,"extended"
1999-05-17,"RV",0.000277489367637728,"extended"
1999-05-18,"RV",0.000243999393512937,"extended"
1999-05-19,"RV",0.000399007060142714,"extended"
1999-05-20,"RV",0.000361689710823678,"extended"
1999-05-21,"RV",0.000241048034336011,"extended"
1999-05-24,"RV",0.000276753638119853,"extended"
1999-05-25,"RV",0.000363345741192021,"extended"
1999-05-26,"RV",0.000243766962490825,"extended"
1999-05-27,"RV",0.000249493552371902,"extended"
1999-05-28,"RV",0.000178078862065693,"extended"
1999-06-01,"RV",0.0001615067233856,"extended"
1999-06-02,"RV",0.000170483128604957,"extended"
1999-06-03,"RV",0.000231595011919775,"extended"
1999-06-04,"RV",0.000376426330478546,"extended"
1999-06-07,"RV",0.000221471676002182,"extended"
1999-06-08,"RV",0.000230155966894527,"extended"
1999-06-09,"RV",0.000344035095826833,"extended"
1999-06-10,"RV",0.000347754698353729,"extended"
1999-06-11,"RV",0.000145125107403041,"extended"
1999-06-14,"RV",0.000155992081505256,"extended"
1999-06-15,"RV",0.000204140907807899,"extended"
1999-06-16,"RV",0.000203730689915282,"extended"
1999-06-17,"RV",0.000183030881638879,"extended"
1999-06-18,"RV",0.000235546886609043,"extended"
1999-06-21,"RV",0.000164749646677557,"extended"
1999-06-22,"RV",0.000134974447309775,"extended"
1999-06-23,"RV",0.000509807933732436,"extended"
1999-06-24,"RV",0.000215028585890995,"extended"
1999-06-25,"RV",0.000136314113603615,"extended"
1999-06-28,"RV",0.000148280088981301,"extended"
1999-06-29,"RV",0.000142580615659872,"extended"
1999-06-30,"RV",0.000156507272739332,"extended"
1999-07-01,"RV",0.000130520915254834,"extended"
1999-07-02,"RV",0.000153811740663126,"extended"
1999-07-06,"RV",0.000156912244728862,"extended"
